customer_id,recency_invoice,frequency,total_spending,R_score,F_score,S_score,RFS_code,RFS_total,RFS_segment
16022,8122454.0,4.0,31630.0,2,4,4,244,10,High Spenders
16025,,,39210.0,,,5,---,5,No Basket History
16026,9531823.0,6.0,20658.0,3,5,3,353,11,Loyal Visitors
16029,9992782.0,1.0,14449.0,3,1,2,312,6,Hibernating
16030,9165061.0,5.0,23984.0,3,4,4,344,11,High Spenders
16031,934170.0,1.0,25192.0,1,1,4,114,6,Hibernating
16033,11659292.0,7.0,26753.0,5,5,4,554,14,Champions
16034,7901262.0,4.0,18896.0,2,4,3,243,9,Need Attention
16035,,,15584.0,,,2,---,2,No Basket History
16036,11950651.0,3.0,32434.0,5,3,5,535,13,Champions
16037,3638407.0,1.0,23206.0,1,1,4,114,6,Hibernating
16038,,,19678.0,,,3,---,3,No Basket History
16039,,,10055.0,,,1,---,1,No Basket History
16040,10398915.0,5.0,6502.0,4,4,1,441,9,Promising
16041,10332332.0,11.0,16969.0,3,5,2,352,10,Loyal Visitors
16042,11353671.0,9.0,11942.0,4,5,1,451,10,Loyal Visitors
16043,11712664.0,7.0,23222.0,5,5,4,554,14,Champions
16044,5586494.0,1.0,43879.0,1,1,5,115,7,At Risk
16045,1340353.0,1.0,10369.0,1,1,1,111,3,Hibernating
16046,3195808.0,1.0,17877.0,1,1,3,113,5,Hibernating
16049,6192547.0,2.0,7181.0,2,2,1,221,5,Hibernating
16050,11016039.0,8.0,15625.0,4,5,2,452,11,Loyal Visitors
16051,7445181.0,2.0,28597.0,2,2,4,224,8,At Risk
16052,3497207.0,1.0,35095.0,1,1,5,115,7,At Risk
16053,11841120.0,7.0,16592.0,5,5,2,552,12,Loyal Visitors
16054,9852479.0,1.0,12163.0,3,1,1,311,5,Hibernating
16055,8599326.0,1.0,14852.0,2,1,2,212,5,Hibernating
16056,11858779.0,2.0,47047.0,5,2,5,525,12,High Spenders
16057,11035857.0,7.0,33284.0,4,5,5,455,14,Champions
16059,7880584.0,2.0,52395.0,2,2,5,225,9,At Risk
16060,8611860.0,1.0,23044.0,2,1,3,213,6,Hibernating
16062,8863017.0,3.0,26093.0,3,3,4,334,10,High Spenders
16063,947824.0,1.0,23968.0,1,1,4,114,6,Hibernating
16064,10832492.0,8.0,22911.0,4,5,3,453,12,Loyal Visitors
16065,,,23325.0,,,4,---,4,No Basket History
16066,,,20359.0,,,3,---,3,No Basket History
16067,,,14635.0,,,2,---,2,No Basket History
16068,10805281.0,4.0,48391.0,4,4,5,445,13,Champions
16070,,,17737.0,,,3,---,3,No Basket History
16071,11586965.0,3.0,13263.0,5,3,1,531,9,Promising
16073,9908287.0,3.0,29948.0,3,3,4,334,10,High Spenders
16074,11387057.0,5.0,38633.0,4,4,5,445,13,Champions
16075,8383230.0,3.0,17194.0,2,3,2,232,7,Need Attention
16076,8152594.0,2.0,27185.0,2,2,4,224,8,At Risk
16077,11967103.0,5.0,19531.0,5,4,3,543,12,Loyal Visitors
16078,4132026.0,2.0,14813.0,1,2,2,122,5,Hibernating
16079,12118308.0,3.0,14858.0,5,3,2,532,10,Loyal Visitors
16080,6972780.0,2.0,43098.0,2,2,5,225,9,At Risk
16081,,,24444.0,,,4,---,4,No Basket History
16082,11923226.0,13.0,18599.0,5,5,3,553,13,Champions
16083,10143074.0,3.0,52643.0,3,3,5,335,11,High Spenders
16084,10811577.0,5.0,7394.0,4,4,1,441,9,Promising
16085,10350475.0,4.0,24588.0,3,4,4,344,11,High Spenders
16086,11751021.0,2.0,21958.0,5,2,3,523,10,Loyal Visitors
16087,9120008.0,4.0,7800.0,3,4,1,341,8,Need Attention
16088,11688737.0,7.0,19446.0,5,5,3,553,13,Champions
16089,7613708.0,1.0,36386.0,2,1,5,215,8,At Risk
16090,11849546.0,6.0,22661.0,5,5,3,553,13,Champions
16091,5828155.0,2.0,27803.0,1,2,4,124,7,At Risk
16092,10931364.0,4.0,11452.0,4,4,1,441,9,Promising
16094,12221407.0,8.0,25532.0,5,5,4,554,14,Champions
16096,10583690.0,4.0,27221.0,4,4,4,444,12,High Spenders
16097,9832490.0,3.0,25482.0,3,3,4,334,10,High Spenders
16098,3168069.0,1.0,32080.0,1,1,4,114,6,Hibernating
16099,11287870.0,9.0,21682.0,4,5,3,453,12,Loyal Visitors
16100,11934897.0,6.0,26260.0,5,5,4,554,14,Champions
16102,6037852.0,2.0,35139.0,1,2,5,125,8,At Risk
16103,9829237.0,2.0,14906.0,3,2,2,322,7,At Risk
16105,11405707.0,6.0,68580.0,4,5,5,455,14,Champions
16106,12055199.0,5.0,10375.0,5,4,1,541,10,Loyal Visitors
16107,9339580.0,3.0,20610.0,3,3,3,333,9,Need Attention
16108,9743505.0,3.0,16835.0,3,3,2,332,8,Need Attention
16109,9055353.0,2.0,20477.0,3,2,3,323,8,At Risk
16110,8040932.0,2.0,8601.0,2,2,1,221,5,Hibernating
16111,9284013.0,1.0,22318.0,3,1,3,313,7,At Risk
16112,11528809.0,7.0,12047.0,5,5,1,551,11,Loyal Visitors
16113,,,9951.0,,,1,---,1,No Basket History
16114,4970722.0,3.0,21966.0,1,3,3,133,7,Need Attention
16115,11162885.0,6.0,44581.0,4,5,5,455,14,Champions
16116,,,19778.0,,,3,---,3,No Basket History
16117,11198292.0,9.0,22299.0,4,5,3,453,12,Loyal Visitors
16118,8734948.0,7.0,23283.0,2,5,4,254,11,High Spenders
16119,7812686.0,6.0,12941.0,2,5,1,251,8,Need Attention
16120,228280.0,1.0,45673.0,1,1,5,115,7,At Risk
16121,,,11997.0,,,1,---,1,No Basket History
16122,12192163.0,3.0,16936.0,5,3,2,532,10,Loyal Visitors
16123,,,4099.0,,,1,---,1,No Basket History
16124,8018205.0,2.0,16089.0,2,2,2,222,6,Hibernating
16125,9172740.0,6.0,25918.0,3,5,4,354,12,High Spenders
16126,12216326.0,1.0,21376.0,5,1,3,513,9,Promising
16127,10979673.0,2.0,53898.0,4,2,5,425,11,High Spenders
16128,10319094.0,8.0,18406.0,3,5,3,353,11,Loyal Visitors
16129,,,11985.0,,,1,---,1,No Basket History
16130,10173143.0,7.0,34312.0,3,5,5,355,13,Champions
16131,10193560.0,4.0,20689.0,3,4,3,343,10,Loyal Visitors
16132,8873978.0,2.0,39779.0,3,2,5,325,10,High Spenders
16133,11815245.0,9.0,27143.0,5,5,4,554,14,Champions
16134,12236524.0,2.0,22929.0,5,2,3,523,10,Loyal Visitors
16135,9266463.0,8.0,48363.0,3,5,5,355,13,Champions
16137,10261552.0,3.0,20007.0,3,3,3,333,9,Need Attention
16138,,,13269.0,,,1,---,1,No Basket History
16139,10358746.0,7.0,22630.0,3,5,3,353,11,Loyal Visitors
16140,12241259.0,4.0,20200.0,5,4,3,543,12,Loyal Visitors
16141,11057199.0,6.0,16233.0,4,5,2,452,11,Loyal Visitors
16142,11477756.0,3.0,12669.0,5,3,1,531,9,Promising
16143,1693543.0,1.0,24070.0,1,1,4,114,6,Hibernating
16144,11004290.0,4.0,35684.0,4,4,5,445,13,Champions
16145,2880880.0,1.0,11079.0,1,1,1,111,3,Hibernating
16146,4221701.0,1.0,11596.0,1,1,1,111,3,Hibernating
16147,9221367.0,5.0,21167.0,3,4,3,343,10,Loyal Visitors
16148,8975045.0,3.0,35320.0,3,3,5,335,11,High Spenders
16149,10608761.0,1.0,22924.0,4,1,3,413,8,Promising
16150,8219732.0,5.0,22410.0,2,4,3,243,9,Need Attention
16151,9863325.0,2.0,10173.0,3,2,1,321,6,Hibernating
16155,11789886.0,4.0,29481.0,5,4,4,544,13,Champions
16156,10786166.0,1.0,33996.0,4,1,5,415,10,High Spenders
16157,7684136.0,1.0,16440.0,2,1,2,212,5,Hibernating
16158,,,23708.0,,,4,---,4,No Basket History
16159,12226020.0,2.0,13991.0,5,2,2,522,9,Promising
16160,8864327.0,2.0,6680.0,3,2,1,321,6,Hibernating
16161,8923499.0,5.0,13361.0,3,4,1,341,8,Need Attention
16163,6560876.0,3.0,21534.0,2,3,3,233,8,Need Attention
16164,,,14813.0,,,2,---,2,No Basket History
16165,11753194.0,4.0,28607.0,5,4,4,544,13,Champions
16168,6846382.0,2.0,6032.0,2,2,1,221,5,Hibernating
16170,6528133.0,4.0,30129.0,2,4,4,244,10,High Spenders
16171,1864297.0,1.0,16515.0,1,1,2,112,4,Hibernating
16173,8705697.0,3.0,18671.0,2,3,3,233,8,Need Attention
16174,10055048.0,1.0,32869.0,3,1,5,315,9,At Risk
16175,10581161.0,6.0,31375.0,4,5,4,454,13,Champions
16176,11381336.0,3.0,32520.0,4,3,5,435,12,High Spenders
16180,10008360.0,1.0,19996.0,3,1,3,313,7,At Risk
16181,11586383.0,1.0,20649.0,5,1,3,513,9,Promising
16182,3315778.0,1.0,22400.0,1,1,3,113,5,Hibernating
16185,8877311.0,5.0,16390.0,3,4,2,342,9,Need Attention
16186,,,7579.0,,,1,---,1,No Basket History
16187,3624766.0,1.0,26136.0,1,1,4,114,6,Hibernating
16188,10769220.0,1.0,10733.0,4,1,1,411,6,Hibernating
16189,2238642.0,1.0,8711.0,1,1,1,111,3,Hibernating
16191,12023614.0,4.0,18276.0,5,4,3,543,12,Loyal Visitors
16192,11069689.0,2.0,30751.0,4,2,4,424,10,High Spenders
16193,8038555.0,4.0,26379.0,2,4,4,244,10,High Spenders
16194,11949349.0,3.0,17276.0,5,3,2,532,10,Loyal Visitors
16195,9068320.0,1.0,23492.0,3,1,4,314,8,At Risk
16196,5310813.0,2.0,13813.0,1,2,2,122,5,Hibernating
16197,11130986.0,7.0,28242.0,4,5,4,454,13,Champions
16198,,,30455.0,,,4,---,4,No Basket History
16199,,,32793.0,,,5,---,5,No Basket History
16201,10609404.0,3.0,29544.0,4,3,4,434,11,High Spenders
16202,,,3515.0,,,1,---,1,No Basket History
16203,10675338.0,9.0,16741.0,4,5,2,452,11,Loyal Visitors
16204,10382748.0,8.0,17934.0,3,5,3,353,11,Loyal Visitors
16205,9027495.0,6.0,15985.0,3,5,2,352,10,Loyal Visitors
16206,2981806.0,1.0,53292.0,1,1,5,115,7,At Risk
16207,7520401.0,3.0,18187.0,2,3,3,233,8,Need Attention
16208,,,12571.0,,,1,---,1,No Basket History
16209,,,20678.0,,,3,---,3,No Basket History
16211,,,6540.0,,,1,---,1,No Basket History
16213,11998485.0,2.0,18997.0,5,2,3,523,10,Loyal Visitors
16215,11347450.0,2.0,25697.0,4,2,4,424,10,High Spenders
16217,9277924.0,1.0,29453.0,3,1,4,314,8,At Risk
16218,11384874.0,12.0,18127.0,4,5,3,453,12,Loyal Visitors
16219,11989726.0,5.0,39765.0,5,4,5,545,14,Champions
16220,11172760.0,9.0,10032.0,4,5,1,451,10,Loyal Visitors
16221,8895464.0,5.0,23078.0,3,4,4,344,11,High Spenders
16223,8734210.0,2.0,31163.0,2,2,4,224,8,At Risk
16224,11010383.0,8.0,13740.0,4,5,2,452,11,Loyal Visitors
16225,10974639.0,2.0,15347.0,4,2,2,422,8,Promising
16226,10603692.0,4.0,23156.0,4,4,4,444,12,High Spenders
16227,4420307.0,1.0,51597.0,1,1,5,115,7,At Risk
16228,,,29530.0,,,4,---,4,No Basket History
16230,4749258.0,4.0,30921.0,1,4,4,144,9,Need Attention
16232,7295983.0,5.0,30584.0,2,4,4,244,10,High Spenders
16233,10744646.0,3.0,8364.0,4,3,1,431,8,Promising
16235,12080806.0,3.0,49103.0,5,3,5,535,13,Champions
16236,10970084.0,3.0,6354.0,4,3,1,431,8,Promising
16237,10250137.0,4.0,26461.0,3,4,4,344,11,High Spenders
16238,8599269.0,1.0,29794.0,2,1,4,214,7,At Risk
16239,4138059.0,1.0,10626.0,1,1,1,111,3,Hibernating
16240,,,20866.0,,,3,---,3,No Basket History
16241,12185419.0,8.0,21146.0,5,5,3,553,13,Champions
16242,6170211.0,2.0,27647.0,2,2,4,224,8,At Risk
16243,8888199.0,3.0,24392.0,3,3,4,334,10,High Spenders
16244,9661913.0,7.0,13954.0,3,5,2,352,10,Loyal Visitors
16246,6517607.0,3.0,20905.0,2,3,3,233,8,Need Attention
16247,12198408.0,1.0,23429.0,5,1,4,514,10,High Spenders
16248,10505281.0,3.0,11999.0,4,3,1,431,8,Promising
16249,10393091.0,2.0,25634.0,3,2,4,324,9,At Risk
16250,9957205.0,4.0,71486.0,3,4,5,345,12,High Spenders
16251,,,27101.0,,,4,---,4,No Basket History
16252,732318.0,1.0,52578.0,1,1,5,115,7,At Risk
16253,,,58796.0,,,5,---,5,No Basket History
16255,9948720.0,1.0,12284.0,3,1,1,311,5,Hibernating
16256,10269887.0,8.0,61698.0,3,5,5,355,13,Champions
16257,7988928.0,3.0,46690.0,2,3,5,235,10,High Spenders
16258,1053921.0,1.0,9069.0,1,1,1,111,3,Hibernating
16259,5206880.0,3.0,11778.0,1,3,1,131,5,Hibernating
16260,7687756.0,2.0,34743.0,2,2,5,225,9,At Risk
16261,8573887.0,1.0,2971.0,2,1,1,211,4,Hibernating
16262,8802649.0,3.0,15057.0,3,3,2,332,8,Need Attention
16263,12212519.0,7.0,31982.0,5,5,4,554,14,Champions
16264,10663729.0,1.0,8869.0,4,1,1,411,6,Hibernating
16265,9873090.0,1.0,33592.0,3,1,5,315,9,At Risk
16266,11394896.0,1.0,46352.0,4,1,5,415,10,High Spenders
16267,12067453.0,5.0,39166.0,5,4,5,545,14,Champions
16268,4726993.0,1.0,8497.0,1,1,1,111,3,Hibernating
16269,11779281.0,9.0,11028.0,5,5,1,551,11,Loyal Visitors
16271,11353304.0,1.0,22913.0,4,1,3,413,8,Promising
16272,11828073.0,1.0,20656.0,5,1,3,513,9,Promising
16273,5709320.0,1.0,3850.0,1,1,1,111,3,Hibernating
16274,11530152.0,2.0,19350.0,5,2,3,523,10,Loyal Visitors
16277,11766724.0,4.0,8802.0,5,4,1,541,10,Loyal Visitors
16278,9340294.0,6.0,26172.0,3,5,4,354,12,High Spenders
16279,909377.0,1.0,23244.0,1,1,4,114,6,Hibernating
16280,3082794.0,1.0,28370.0,1,1,4,114,6,Hibernating
16281,9110674.0,2.0,21948.0,3,2,3,323,8,At Risk
16282,,,28163.0,,,4,---,4,No Basket History
16283,8647103.0,2.0,26161.0,2,2,4,224,8,At Risk
16284,11962214.0,1.0,14489.0,5,1,2,512,8,Promising
16285,,,8819.0,,,1,---,1,No Basket History
16286,10824714.0,4.0,16548.0,4,4,2,442,10,Loyal Visitors
16287,6697451.0,1.0,23555.0,2,1,4,214,7,At Risk
16288,8060345.0,2.0,46366.0,2,2,5,225,9,At Risk
16289,10953701.0,1.0,19149.0,4,1,3,413,8,Promising
16291,5673629.0,3.0,8909.0,1,3,1,131,5,Hibernating
16292,9227062.0,2.0,35271.0,3,2,5,325,10,High Spenders
16294,955500.0,1.0,27015.0,1,1,4,114,6,Hibernating
16295,8977377.0,3.0,13690.0,3,3,2,332,8,Need Attention
16297,,,18070.0,,,3,---,3,No Basket History
16298,9712926.0,2.0,22069.0,3,2,3,323,8,At Risk
16299,,,29531.0,,,4,---,4,No Basket History
16300,3474005.0,2.0,12021.0,1,2,1,121,4,Hibernating
16301,5580466.0,1.0,20942.0,1,1,3,113,5,Hibernating
16302,,,21262.0,,,3,---,3,No Basket History
16303,10007020.0,3.0,16467.0,3,3,2,332,8,Need Attention
16304,1958503.0,2.0,8349.0,1,2,1,121,4,Hibernating
16305,11549841.0,3.0,17524.0,5,3,2,532,10,Loyal Visitors
16306,12235667.0,8.0,31547.0,5,5,4,554,14,Champions
16307,,,43954.0,,,5,---,5,No Basket History
16308,10156476.0,3.0,19056.0,3,3,3,333,9,Need Attention
16309,,,20001.0,,,3,---,3,No Basket History
16311,9086487.0,3.0,10209.0,3,3,1,331,7,Need Attention
16312,5161945.0,3.0,37514.0,1,3,5,135,9,Need Attention
16313,6918727.0,6.0,25924.0,2,5,4,254,11,High Spenders
16314,,,21436.0,,,3,---,3,No Basket History
16315,12081486.0,5.0,52666.0,5,4,5,545,14,Champions
16317,10031286.0,2.0,27004.0,3,2,4,324,9,At Risk
16318,11957791.0,3.0,31437.0,5,3,4,534,12,High Spenders
16319,6068431.0,2.0,22462.0,1,2,3,123,6,Hibernating
16320,12078804.0,3.0,17154.0,5,3,2,532,10,Loyal Visitors
16322,10131158.0,2.0,22978.0,3,2,3,323,8,At Risk
16323,9925056.0,1.0,22809.0,3,1,3,313,7,At Risk
16324,11871742.0,5.0,17997.0,5,4,3,543,12,Loyal Visitors
16325,,,21472.0,,,3,---,3,No Basket History
16328,11816618.0,10.0,74307.0,5,5,5,555,15,Champions
16329,10919957.0,5.0,12280.0,4,4,1,441,9,Promising
16330,3585115.0,1.0,29094.0,1,1,4,114,6,Hibernating
16334,9589442.0,2.0,29527.0,3,2,4,324,9,At Risk
16335,7411376.0,3.0,18160.0,2,3,3,233,8,Need Attention
16336,8240089.0,2.0,39923.0,2,2,5,225,9,At Risk
16337,9517815.0,3.0,26237.0,3,3,4,334,10,High Spenders
16339,,,26309.0,,,4,---,4,No Basket History
16340,,,33507.0,,,5,---,5,No Basket History
16341,11242695.0,6.0,13708.0,4,5,2,452,11,Loyal Visitors
16342,11979288.0,12.0,11206.0,5,5,1,551,11,Loyal Visitors
16343,9191867.0,3.0,14260.0,3,3,2,332,8,Need Attention
16344,12019339.0,6.0,21434.0,5,5,3,553,13,Champions
16345,12015920.0,8.0,27685.0,5,5,4,554,14,Champions
16346,9585955.0,8.0,6075.0,3,5,1,351,9,Need Attention
16347,11241682.0,6.0,18028.0,4,5,3,453,12,Loyal Visitors
16348,9600116.0,6.0,25657.0,3,5,4,354,12,High Spenders
16349,7239469.0,4.0,17595.0,2,4,2,242,8,Need Attention
16350,9752583.0,4.0,10622.0,3,4,1,341,8,Need Attention
16352,,,27508.0,,,4,---,4,No Basket History
16353,7589876.0,6.0,41892.0,2,5,5,255,12,High Spenders
16354,12197013.0,6.0,37778.0,5,5,5,555,15,Champions
16355,10627401.0,4.0,45012.0,4,4,5,445,13,Champions
16356,8811824.0,2.0,24419.0,3,2,4,324,9,At Risk
16357,11721635.0,4.0,20078.0,5,4,3,543,12,Loyal Visitors
16359,10738932.0,7.0,10136.0,4,5,1,451,10,Loyal Visitors
16360,,,45855.0,,,5,---,5,No Basket History
16361,346680.0,1.0,12651.0,1,1,1,111,3,Hibernating
16362,11760747.0,3.0,11340.0,5,3,1,531,9,Promising
16363,12232608.0,2.0,20244.0,5,2,3,523,10,Loyal Visitors
16364,11864624.0,3.0,16447.0,5,3,2,532,10,Loyal Visitors
16365,8380833.0,6.0,24599.0,2,5,4,254,11,High Spenders
16367,,,9807.0,,,1,---,1,No Basket History
16368,8789418.0,8.0,9891.0,2,5,1,251,8,Need Attention
16369,10122826.0,5.0,14849.0,3,4,2,342,9,Need Attention
16370,8433287.0,5.0,18340.0,2,4,3,243,9,Need Attention
16371,12064471.0,3.0,12797.0,5,3,1,531,9,Promising
16372,11557816.0,2.0,26159.0,5,2,4,524,11,High Spenders
16373,10735503.0,9.0,29923.0,4,5,4,454,13,Champions
16374,8359815.0,1.0,18615.0,2,1,3,213,6,Hibernating
16375,11863009.0,2.0,29285.0,5,2,4,524,11,High Spenders
16376,7296251.0,6.0,17111.0,2,5,2,252,9,Need Attention
16377,12030472.0,5.0,24350.0,5,4,4,544,13,Champions
16380,,,18231.0,,,3,---,3,No Basket History
16381,12080023.0,1.0,48196.0,5,1,5,515,11,High Spenders
16383,3409111.0,3.0,7187.0,1,3,1,131,5,Hibernating
16384,11398052.0,9.0,10531.0,4,5,1,451,10,Loyal Visitors
16386,11673651.0,1.0,9442.0,5,1,1,511,7,Promising
16387,8122393.0,8.0,49109.0,2,5,5,255,12,High Spenders
16388,11816944.0,3.0,8450.0,5,3,1,531,9,Promising
16389,7466381.0,2.0,19660.0,2,2,3,223,7,At Risk
16390,5192849.0,2.0,14240.0,1,2,2,122,5,Hibernating
16391,6885731.0,4.0,25580.0,2,4,4,244,10,High Spenders
16392,7371330.0,4.0,18057.0,2,4,3,243,9,Need Attention
16393,8827140.0,3.0,52740.0,3,3,5,335,11,High Spenders
16394,2244757.0,1.0,7997.0,1,1,1,111,3,Hibernating
16395,11357697.0,3.0,20664.0,4,3,3,433,10,Loyal Visitors
16396,10984596.0,6.0,38509.0,4,5,5,455,14,Champions
16397,11705316.0,7.0,41684.0,5,5,5,555,15,Champions
16399,6144280.0,1.0,13350.0,2,1,1,211,4,Hibernating
16400,11484957.0,2.0,34104.0,5,2,5,525,12,High Spenders
16401,8260332.0,4.0,12960.0,2,4,1,241,7,Need Attention
16402,6894693.0,3.0,13123.0,2,3,1,231,6,Hibernating
16403,,,19546.0,,,3,---,3,No Basket History
16404,9826010.0,2.0,16400.0,3,2,2,322,7,At Risk
16405,,,8346.0,,,1,---,1,No Basket History
16406,9942734.0,3.0,12863.0,3,3,1,331,7,Need Attention
16408,11417538.0,1.0,20371.0,4,1,3,413,8,Promising
16409,,,7056.0,,,1,---,1,No Basket History
16412,7495176.0,2.0,75397.0,2,2,5,225,9,At Risk
16413,10767280.0,4.0,12420.0,4,4,1,441,9,Promising
16414,9298686.0,3.0,20319.0,3,3,3,333,9,Need Attention
16415,,,16648.0,,,2,---,2,No Basket History
16418,10798176.0,3.0,31678.0,4,3,4,434,11,High Spenders
16420,10642508.0,3.0,44922.0,4,3,5,435,12,High Spenders
16424,571469.0,1.0,20597.0,1,1,3,113,5,Hibernating
16426,12133751.0,6.0,29382.0,5,5,4,554,14,Champions
16428,7412669.0,2.0,24644.0,2,2,4,224,8,At Risk
16429,4128111.0,2.0,14592.0,1,2,2,122,5,Hibernating
16430,,,14419.0,,,2,---,2,No Basket History
16431,10675627.0,2.0,13290.0,4,2,1,421,7,Promising
16432,10086097.0,2.0,16085.0,3,2,2,322,7,At Risk
16433,,,17986.0,,,3,---,3,No Basket History
16434,10930765.0,5.0,54305.0,4,4,5,445,13,Champions
16436,10009257.0,3.0,16520.0,3,3,2,332,8,Need Attention
16437,11907475.0,7.0,20575.0,5,5,3,553,13,Champions
16439,,,36520.0,,,5,---,5,No Basket History
16441,11009726.0,9.0,17690.0,4,5,3,453,12,Loyal Visitors
16442,5813598.0,1.0,34564.0,1,1,5,115,7,At Risk
16443,7555440.0,2.0,6644.0,2,2,1,221,5,Hibernating
16444,,,47153.0,,,5,---,5,No Basket History
16446,7908391.0,3.0,17413.0,2,3,2,232,7,Need Attention
16447,,,48905.0,,,5,---,5,No Basket History
16448,9074460.0,4.0,32920.0,3,4,5,345,12,High Spenders
16449,11938194.0,1.0,32101.0,5,1,5,515,11,High Spenders
16451,5874869.0,2.0,37213.0,1,2,5,125,8,At Risk
16452,11604598.0,6.0,6795.0,5,5,1,551,11,Loyal Visitors
16453,2435130.0,1.0,21342.0,1,1,3,113,5,Hibernating
16454,8981776.0,2.0,20024.0,3,2,3,323,8,At Risk
16455,4064453.0,1.0,6201.0,1,1,1,111,3,Hibernating
16456,245719.0,1.0,11340.0,1,1,1,111,3,Hibernating
16457,11795852.0,4.0,13099.0,5,4,1,541,10,Loyal Visitors
16459,9434413.0,1.0,19297.0,3,1,3,313,7,At Risk
16461,10071777.0,3.0,6296.0,3,3,1,331,7,Need Attention
16462,9717199.0,8.0,22245.0,3,5,3,353,11,Loyal Visitors
16463,6530378.0,6.0,43483.0,2,5,5,255,12,High Spenders
16464,11864101.0,3.0,17164.0,5,3,2,532,10,Loyal Visitors
16465,11171694.0,6.0,17057.0,4,5,2,452,11,Loyal Visitors
16467,12200235.0,6.0,26813.0,5,5,4,554,14,Champions
16468,,,28322.0,,,4,---,4,No Basket History
16469,9889734.0,5.0,12128.0,3,4,1,341,8,Need Attention
16470,10863461.0,3.0,29711.0,4,3,4,434,11,High Spenders
16471,7693079.0,2.0,42507.0,2,2,5,225,9,At Risk
16472,9762765.0,2.0,12388.0,3,2,1,321,6,Hibernating
16473,5297049.0,3.0,13659.0,1,3,2,132,6,Hibernating
16474,10779526.0,4.0,18514.0,4,4,3,443,11,Loyal Visitors
16475,,,15519.0,,,2,---,2,No Basket History
16476,11721085.0,8.0,39755.0,5,5,5,555,15,Champions
16477,2314333.0,1.0,27020.0,1,1,4,114,6,Hibernating
16478,11900592.0,13.0,24847.0,5,5,4,554,14,Champions
16480,,,12309.0,,,1,---,1,No Basket History
16481,11812529.0,12.0,19796.0,5,5,3,553,13,Champions
16482,4704655.0,3.0,41337.0,1,3,5,135,9,Need Attention
16483,7302636.0,1.0,31770.0,2,1,4,214,7,At Risk
16484,10121668.0,5.0,16947.0,3,4,2,342,9,Need Attention
16485,5794084.0,2.0,38077.0,1,2,5,125,8,At Risk
16486,,,13809.0,,,2,---,2,No Basket History
16487,11135258.0,3.0,28109.0,4,3,4,434,11,High Spenders
16488,10945331.0,2.0,19882.0,4,2,3,423,9,Promising
16489,,,53663.0,,,5,---,5,No Basket History
16490,9936544.0,3.0,34782.0,3,3,5,335,11,High Spenders
16491,8377004.0,1.0,21373.0,2,1,3,213,6,Hibernating
16492,11156981.0,5.0,20371.0,4,4,3,443,11,Loyal Visitors
16493,7979860.0,1.0,15395.0,2,1,2,212,5,Hibernating
16494,2153673.0,1.0,48443.0,1,1,5,115,7,At Risk
16495,11435274.0,3.0,32479.0,4,3,5,435,12,High Spenders
16496,11937677.0,2.0,38572.0,5,2,5,525,12,High Spenders
16497,2151791.0,1.0,20113.0,1,1,3,113,5,Hibernating
16498,,,5191.0,,,1,---,1,No Basket History
16499,9054440.0,4.0,19593.0,3,4,3,343,10,Loyal Visitors
16501,6395495.0,2.0,17067.0,2,2,2,222,6,Hibernating
16502,1787461.0,1.0,26175.0,1,1,4,114,6,Hibernating
16503,10824577.0,1.0,26327.0,4,1,4,414,9,Promising
16504,11052688.0,5.0,40449.0,4,4,5,445,13,Champions
16505,8005203.0,1.0,15282.0,2,1,2,212,5,Hibernating
16507,,,18628.0,,,3,---,3,No Basket History
16508,,,8930.0,,,1,---,1,No Basket History
16509,7789803.0,4.0,13819.0,2,4,2,242,8,Need Attention
16510,7571780.0,2.0,49408.0,2,2,5,225,9,At Risk
16512,1127459.0,1.0,26493.0,1,1,4,114,6,Hibernating
16513,11955958.0,4.0,12011.0,5,4,1,541,10,Loyal Visitors
16514,8894307.0,3.0,22659.0,3,3,3,333,9,Need Attention
16515,4243635.0,2.0,15809.0,1,2,2,122,5,Hibernating
16516,5682125.0,1.0,32528.0,1,1,5,115,7,At Risk
16517,9113791.0,1.0,36010.0,3,1,5,315,9,At Risk
16518,10661762.0,2.0,20454.0,4,2,3,423,9,Promising
16519,9570981.0,1.0,24636.0,3,1,4,314,8,At Risk
16520,12123507.0,2.0,11838.0,5,2,1,521,8,Promising
16521,11778768.0,4.0,22127.0,5,4,3,543,12,Loyal Visitors
16522,,,15129.0,,,2,---,2,No Basket History
16523,,,28360.0,,,4,---,4,No Basket History
16524,11424592.0,5.0,21870.0,4,4,3,443,11,Loyal Visitors
16525,11387447.0,4.0,46474.0,4,4,5,445,13,Champions
16527,11771224.0,4.0,20199.0,5,4,3,543,12,Loyal Visitors
16528,11867321.0,4.0,25898.0,5,4,4,544,13,Champions
16529,12056223.0,3.0,33821.0,5,3,5,535,13,Champions
16530,12171108.0,3.0,16067.0,5,3,2,532,10,Loyal Visitors
16531,6706591.0,6.0,21320.0,2,5,3,253,10,Loyal Visitors
16532,11532980.0,3.0,9830.0,5,3,1,531,9,Promising
16533,9136307.0,3.0,37133.0,3,3,5,335,11,High Spenders
16534,2869496.0,1.0,38778.0,1,1,5,115,7,At Risk
16536,4097732.0,1.0,26081.0,1,1,4,114,6,Hibernating
16538,10112240.0,5.0,6980.0,3,4,1,341,8,Need Attention
16539,6545932.0,3.0,21168.0,2,3,3,233,8,Need Attention
16540,9940137.0,5.0,12684.0,3,4,1,341,8,Need Attention
