customer_id,recency_invoice,frequency,total_spending,R_score,F_score,M_score,RFM_code,RFM_total
17115,9530903.0,5.0,21719.0,3,4,3,343,10
17116,12217236.0,1.0,32811.0,5,1,5,515,11
17117,10291329.0,2.0,12968.0,3,2,1,321,6
17118,11872945.0,3.0,31563.0,5,3,4,534,12
17119,7093161.0,2.0,16966.0,2,2,2,222,6
17120,9925512.0,4.0,20142.0,3,4,3,343,10
17121,,,18776.0,,,3,---,3
17122,7998825.0,1.0,22883.0,2,1,3,213,6
17123,11947873.0,2.0,14459.0,5,2,2,522,9
17125,11736098.0,4.0,23037.0,5,4,3,543,12
17127,11245237.0,17.0,17039.0,4,5,2,452,11
17129,10661618.0,3.0,16277.0,4,3,2,432,9
17130,6371882.0,4.0,53755.0,2,4,5,245,11
17131,11521326.0,9.0,45647.0,5,5,5,555,15
17132,12088579.0,2.0,19906.0,5,2,3,523,10
17133,9462918.0,5.0,22635.0,3,4,3,343,10
17134,7050310.0,1.0,39026.0,2,1,5,215,8
17135,9289967.0,2.0,27699.0,3,2,4,324,9
17137,2431458.0,1.0,15486.0,1,1,2,112,4
17138,,,32525.0,,,5,---,5
17140,6965083.0,1.0,41608.0,2,1,5,215,8
17141,2267827.0,2.0,26074.0,1,2,4,124,7
17142,10575943.0,2.0,19849.0,4,2,3,423,9
17143,5496921.0,1.0,14528.0,1,1,2,112,4
17145,1341155.0,1.0,17832.0,1,1,3,113,5
17146,12108387.0,7.0,6177.0,5,5,1,551,11
17147,6564997.0,1.0,23497.0,2,1,4,214,7
17148,11493899.0,2.0,24259.0,5,2,4,524,11
17149,10503427.0,3.0,9276.0,4,3,1,431,8
17150,8640431.0,5.0,61328.0,2,4,5,245,11
17151,,,46673.0,,,5,---,5
17152,11023853.0,5.0,26100.0,4,4,4,444,12
17153,9891024.0,5.0,27136.0,3,4,4,344,11
17154,11129312.0,2.0,16043.0,4,2,2,422,8
17155,,,16311.0,,,2,---,2
17156,21638.0,1.0,19163.0,1,1,3,113,5
17158,10690253.0,3.0,7396.0,4,3,1,431,8
17159,10272694.0,2.0,14816.0,3,2,2,322,7
17160,,,21457.0,,,3,---,3
17161,7245971.0,1.0,4487.0,2,1,1,211,4
17162,11236512.0,3.0,36543.0,4,3,5,435,12
17163,,,17940.0,,,3,---,3
17165,,,25337.0,,,4,---,4
17166,11715324.0,8.0,20619.0,5,5,3,553,13
17167,11893428.0,2.0,22396.0,5,2,3,523,10
17169,,,24554.0,,,4,---,4
17170,11870414.0,5.0,86513.0,5,4,5,545,14
17171,2201307.0,1.0,11085.0,1,1,1,111,3
17172,11081480.0,3.0,25069.0,4,3,4,434,11
17173,11732922.0,4.0,6891.0,5,4,1,541,10
17174,9333594.0,3.0,17429.0,3,3,2,332,8
17175,9614878.0,3.0,34621.0,3,3,5,335,11
17179,8658614.0,2.0,36791.0,2,2,5,225,9
17180,7655441.0,4.0,10412.0,2,4,1,241,7
17183,8340462.0,4.0,9516.0,2,4,1,241,7
17184,11532453.0,3.0,14904.0,5,3,2,532,10
17185,8496994.0,3.0,24836.0,2,3,4,234,9
17186,7939645.0,3.0,16643.0,2,3,2,232,7
17187,9770276.0,3.0,30242.0,3,3,4,334,10
17188,,,13407.0,,,2,---,2
17189,6464587.0,3.0,12623.0,2,3,1,231,6
17191,227987.0,1.0,19226.0,1,1,3,113,5
17192,8787104.0,9.0,5435.0,2,5,1,251,8
17193,11860785.0,3.0,5460.0,5,3,1,531,9
17194,11749043.0,2.0,27334.0,5,2,4,524,11
17195,8975630.0,3.0,29201.0,3,3,4,334,10
17196,,,24547.0,,,4,---,4
17197,10658396.0,3.0,41736.0,4,3,5,435,12
17198,10663821.0,5.0,19283.0,4,4,3,443,11
17199,11727241.0,8.0,39196.0,5,5,5,555,15
17200,7146053.0,2.0,18390.0,2,2,3,223,7
17201,12019078.0,3.0,48149.0,5,3,5,535,13
17202,7608946.0,3.0,25315.0,2,3,4,234,9
17203,7256368.0,6.0,18880.0,2,5,3,253,10
17204,,,23409.0,,,4,---,4
17205,5092227.0,2.0,33468.0,1,2,5,125,8
17208,,,11403.0,,,1,---,1
17209,6160775.0,5.0,12742.0,2,4,1,241,7
17210,10223172.0,9.0,22868.0,3,5,3,353,11
17211,3129511.0,1.0,55352.0,1,1,5,115,7
17212,11707208.0,2.0,15249.0,5,2,2,522,9
17214,,,28449.0,,,4,---,4
17215,11746086.0,5.0,32377.0,5,4,5,545,14
17216,1887752.0,1.0,19127.0,1,1,3,113,5
17219,8469521.0,1.0,16224.0,2,1,2,212,5
17220,12038585.0,3.0,11355.0,5,3,1,531,9
17221,7623531.0,7.0,45090.0,2,5,5,255,12
17222,5073918.0,2.0,12451.0,1,2,1,121,4
17223,11381688.0,5.0,26747.0,4,4,4,444,12
17224,9873459.0,5.0,28712.0,3,4,4,344,11
17225,12214485.0,3.0,14869.0,5,3,2,532,10
17226,,,13448.0,,,2,---,2
17228,5370466.0,1.0,7738.0,1,1,1,111,3
17230,7230160.0,4.0,6746.0,2,4,1,241,7
17231,11655799.0,5.0,18677.0,5,4,3,543,12
17232,7899078.0,5.0,42647.0,2,4,5,245,11
17233,11383181.0,6.0,12539.0,4,5,1,451,10
17234,11860063.0,6.0,16015.0,5,5,2,552,12
17235,225499.0,1.0,11278.0,1,1,1,111,3
17236,11003158.0,4.0,27052.0,4,4,4,444,12
17238,11026122.0,5.0,11056.0,4,4,1,441,9
17239,12005401.0,5.0,18810.0,5,4,3,543,12
17240,1278456.0,1.0,23746.0,1,1,4,114,6
17241,11782259.0,2.0,20226.0,5,2,3,523,10
17242,339320.0,1.0,16710.0,1,1,2,112,4
17243,6735935.0,3.0,25408.0,2,3,4,234,9
17244,10944584.0,9.0,36266.0,4,5,5,455,14
17245,12088247.0,5.0,20568.0,5,4,3,543,12
17246,8948951.0,7.0,25216.0,3,5,4,354,12
17247,,,15459.0,,,2,---,2
17248,4816491.0,2.0,24493.0,1,2,4,124,7
17250,8168273.0,3.0,18818.0,2,3,3,233,8
17253,,,21089.0,,,3,---,3
17254,6245648.0,1.0,28528.0,2,1,4,214,7
17256,5062274.0,5.0,17803.0,1,4,3,143,8
17257,8332564.0,1.0,12250.0,2,1,1,211,4
17258,12123021.0,33.0,17181.0,5,5,2,552,12
17259,10896123.0,3.0,37881.0,4,3,5,435,12
17260,9752713.0,2.0,32196.0,3,2,5,325,10
17261,11597671.0,2.0,21785.0,5,2,3,523,10
17262,6054296.0,2.0,23709.0,1,2,4,124,7
17264,11446948.0,3.0,14079.0,4,3,2,432,9
17265,2509939.0,2.0,16680.0,1,2,2,122,5
17266,,,13856.0,,,2,---,2
17267,11449049.0,4.0,12464.0,4,4,1,441,9
17268,10552166.0,2.0,10305.0,4,2,1,421,7
17269,8505276.0,3.0,11894.0,2,3,1,231,6
17270,7583407.0,2.0,19576.0,2,2,3,223,7
17271,,,14898.0,,,2,---,2
17272,5656227.0,3.0,21521.0,1,3,3,133,7
17273,11069633.0,4.0,19167.0,4,4,3,443,11
17275,8256606.0,2.0,28941.0,2,2,4,224,8
17277,,,24363.0,,,4,---,4
17278,10298641.0,2.0,25861.0,3,2,4,324,9
17279,4766333.0,1.0,16847.0,1,1,2,112,4
17280,6360541.0,2.0,16253.0,2,2,2,222,6
17281,,,22029.0,,,3,---,3
17282,,,7631.0,,,1,---,1
17283,12032060.0,6.0,27220.0,5,5,4,554,14
17284,8953929.0,2.0,19465.0,3,2,3,323,8
17286,12041676.0,10.0,13021.0,5,5,1,551,11
17287,8237852.0,1.0,16237.0,2,1,2,212,5
17288,11424656.0,10.0,9413.0,4,5,1,451,10
17289,,,23624.0,,,4,---,4
17290,9434332.0,2.0,19445.0,3,2,3,323,8
17291,9788551.0,1.0,33546.0,3,1,5,315,9
17292,,,13149.0,,,1,---,1
17294,8938038.0,3.0,21509.0,3,3,3,333,9
17295,4282004.0,2.0,20009.0,1,2,3,123,6
17296,10635158.0,8.0,31183.0,4,5,4,454,13
17297,,,18440.0,,,3,---,3
17298,11520021.0,4.0,25587.0,5,4,4,544,13
17300,11463369.0,2.0,42871.0,5,2,5,525,12
17301,6162664.0,2.0,51927.0,2,2,5,225,9
17302,10615986.0,4.0,40000.0,4,4,5,445,13
17303,,,14670.0,,,2,---,2
17304,4142169.0,1.0,16554.0,1,1,2,112,4
17305,11025044.0,3.0,12363.0,4,3,1,431,8
17306,11277593.0,4.0,40897.0,4,4,5,445,13
17307,9015820.0,1.0,13260.0,3,1,1,311,5
17308,7615061.0,3.0,12943.0,2,3,1,231,6
17309,11110056.0,5.0,21830.0,4,4,3,443,11
17311,1994263.0,1.0,36201.0,1,1,5,115,7
17312,10609587.0,4.0,18940.0,4,4,3,443,11
17313,10425381.0,3.0,12457.0,4,3,1,431,8
17314,10835127.0,4.0,12257.0,4,4,1,441,9
17315,4694559.0,3.0,13752.0,1,3,2,132,6
17316,3996077.0,2.0,27773.0,1,2,4,124,7
17317,8597814.0,2.0,23752.0,2,2,4,224,8
17318,9922368.0,3.0,29701.0,3,3,4,334,10
17319,3828910.0,1.0,55925.0,1,1,5,115,7
17321,11549746.0,3.0,24148.0,5,3,4,534,12
17322,10240506.0,4.0,24258.0,3,4,4,344,11
17325,10957465.0,2.0,26108.0,4,2,4,424,10
17326,9269009.0,2.0,28515.0,3,2,4,324,9
17327,11166590.0,6.0,14739.0,4,5,2,452,11
17328,8690317.0,6.0,18277.0,2,5,3,253,10
17329,6239378.0,1.0,13937.0,2,1,2,212,5
17330,1389283.0,1.0,12527.0,1,1,1,111,3
17332,10796575.0,1.0,50860.0,4,1,5,415,10
17333,9958190.0,3.0,13375.0,3,3,2,332,8
17334,10833686.0,3.0,23327.0,4,3,4,434,11
17335,11161330.0,3.0,11678.0,4,3,1,431,8
17336,9065881.0,4.0,37350.0,3,4,5,345,12
17339,11890413.0,7.0,22424.0,5,5,3,553,13
17340,10829578.0,4.0,20802.0,4,4,3,443,11
17341,12085244.0,4.0,14999.0,5,4,2,542,11
17342,9041864.0,3.0,29574.0,3,3,4,334,10
17343,983205.0,1.0,33415.0,1,1,5,115,7
17344,11942742.0,2.0,37274.0,5,2,5,525,12
17345,1402794.0,1.0,12686.0,1,1,1,111,3
17346,3664195.0,1.0,35662.0,1,1,5,115,7
17347,9273895.0,6.0,12048.0,3,5,1,351,9
17348,10482859.0,2.0,40160.0,4,2,5,425,11
17350,,,21362.0,,,3,---,3
17352,7179238.0,2.0,12673.0,2,2,1,221,5
17353,,,21626.0,,,3,---,3
17354,12146967.0,1.0,32973.0,5,1,5,515,11
17355,,,9817.0,,,1,---,1
17356,10064015.0,3.0,25228.0,3,3,4,334,10
17357,6438390.0,3.0,11002.0,2,3,1,231,6
17358,6695990.0,4.0,23423.0,2,4,4,244,10
17359,12038394.0,3.0,21484.0,5,3,3,533,11
17360,10619020.0,3.0,24452.0,4,3,4,434,11
17361,,,24995.0,,,4,---,4
17362,12054443.0,2.0,26720.0,5,2,4,524,11
17363,,,32433.0,,,5,---,5
17365,9054703.0,8.0,10517.0,3,5,1,351,9
17366,11790204.0,2.0,48994.0,5,2,5,525,12
17367,11410700.0,3.0,18947.0,4,3,3,433,10
17369,2103318.0,1.0,18688.0,1,1,3,113,5
17371,11749554.0,10.0,22688.0,5,5,3,553,13
17372,5962891.0,4.0,18141.0,1,4,3,143,8
17374,5100390.0,3.0,9644.0,1,3,1,131,5
17375,8045504.0,1.0,21306.0,2,1,3,213,6
17377,992601.0,1.0,13274.0,1,1,1,111,3
17378,11781018.0,4.0,12647.0,5,4,1,541,10
17379,12022077.0,8.0,22535.0,5,5,3,553,13
17380,8024980.0,6.0,51036.0,2,5,5,255,12
17382,,,16724.0,,,2,---,2
17383,11427149.0,10.0,20730.0,4,5,3,453,12
17385,,,13324.0,,,1,---,1
17387,,,27386.0,,,4,---,4
17388,,,11164.0,,,1,---,1
17390,10288427.0,3.0,11621.0,3,3,1,331,7
17391,,,43539.0,,,5,---,5
17392,,,13343.0,,,1,---,1
17395,10515522.0,3.0,16300.0,4,3,2,432,9
17397,3079041.0,2.0,27407.0,1,2,4,124,7
17398,12183144.0,8.0,17429.0,5,5,2,552,12
17399,11514257.0,7.0,31117.0,5,5,4,554,14
17400,,,24966.0,,,4,---,4
17401,8740046.0,4.0,45503.0,2,4,5,245,11
17402,9677591.0,1.0,48149.0,3,1,5,315,9
17403,8974360.0,3.0,22778.0,3,3,3,333,9
17405,7308054.0,5.0,40841.0,2,4,5,245,11
17406,11904661.0,7.0,15528.0,5,5,2,552,12
17407,11871411.0,6.0,18953.0,5,5,3,553,13
17408,9087696.0,3.0,12724.0,3,3,1,331,7
17409,10922168.0,13.0,17834.0,4,5,3,453,12
17410,10697433.0,9.0,28280.0,4,5,4,454,13
17411,8639850.0,3.0,25949.0,2,3,4,234,9
17413,,,30113.0,,,4,---,4
17415,7043472.0,2.0,25916.0,2,2,4,224,8
17416,10846200.0,6.0,32375.0,4,5,5,455,14
17417,2287374.0,1.0,29080.0,1,1,4,114,6
17418,5397026.0,5.0,12482.0,1,4,1,141,6
17420,12165131.0,4.0,32549.0,5,4,5,545,14
17421,11533899.0,3.0,9365.0,5,3,1,531,9
17422,11251283.0,5.0,31250.0,4,4,4,444,12
17423,11968936.0,4.0,49528.0,5,4,5,545,14
17424,10892983.0,4.0,28097.0,4,4,4,444,12
17425,4400830.0,1.0,12384.0,1,1,1,111,3
17426,9651192.0,7.0,15724.0,3,5,2,352,10
17427,10431828.0,5.0,32159.0,4,4,5,445,13
17428,7482182.0,4.0,17305.0,2,4,2,242,8
17429,9820301.0,1.0,28949.0,3,1,4,314,8
17430,5272041.0,3.0,15167.0,1,3,2,132,6
17432,10094405.0,1.0,23076.0,3,1,4,314,8
17434,9102158.0,2.0,33059.0,3,2,5,325,10
17435,11870558.0,8.0,20830.0,5,5,3,553,13
17436,8906466.0,6.0,16419.0,3,5,2,352,10
17437,9397306.0,5.0,17074.0,3,4,2,342,9
17438,826873.0,1.0,19686.0,1,1,3,113,5
17439,,,38577.0,,,5,---,5
17440,,,24024.0,,,4,---,4
17441,9189408.0,7.0,21072.0,3,5,3,353,11
17442,8160127.0,4.0,28171.0,2,4,4,244,10
17443,7420097.0,3.0,19127.0,2,3,3,233,8
17446,8382244.0,1.0,28443.0,2,1,4,214,7
17447,11149835.0,1.0,8315.0,4,1,1,411,6
17448,10747707.0,4.0,14108.0,4,4,2,442,10
17449,4300440.0,3.0,10546.0,1,3,1,131,5
17450,,,18412.0,,,3,---,3
17451,11063399.0,7.0,37288.0,4,5,5,455,14
17452,12177221.0,6.0,37515.0,5,5,5,555,15
17453,6813166.0,1.0,13058.0,2,1,1,211,4
17454,10365817.0,4.0,8758.0,3,4,1,341,8
17456,10648409.0,3.0,27601.0,4,3,4,434,11
17458,10107954.0,13.0,13337.0,3,5,1,351,9
17460,11835393.0,9.0,32188.0,5,5,5,555,15
17461,9020185.0,1.0,18154.0,3,1,3,313,7
17462,11694381.0,3.0,9575.0,5,3,1,531,9
17463,9612843.0,4.0,15465.0,3,4,2,342,9
17464,9813813.0,3.0,24176.0,3,3,4,334,10
17466,,,16707.0,,,2,---,2
17467,,,29401.0,,,4,---,4
17468,10609425.0,5.0,9602.0,4,4,1,441,9
17469,9659698.0,8.0,25016.0,3,5,4,354,12
17470,11404781.0,3.0,33814.0,4,3,5,435,12
17471,5465764.0,1.0,12465.0,1,1,1,111,3
17472,11512355.0,5.0,27076.0,5,4,4,544,13
17473,10782197.0,3.0,59009.0,4,3,5,435,12
17474,7596616.0,3.0,31990.0,2,3,4,234,9
17475,3359505.0,3.0,29939.0,1,3,4,134,8
17476,8939227.0,4.0,25283.0,3,4,4,344,11
17477,7286725.0,4.0,15391.0,2,4,2,242,8
17478,8056426.0,4.0,31434.0,2,4,4,244,10
17479,,,15190.0,,,2,---,2
17480,11765814.0,7.0,15952.0,5,5,2,552,12
17481,,,30474.0,,,4,---,4
17482,10487129.0,3.0,6576.0,4,3,1,431,8
17483,,,21538.0,,,3,---,3
17484,6863261.0,1.0,41473.0,2,1,5,215,8
17485,4195123.0,3.0,17393.0,1,3,2,132,6
17486,11154871.0,3.0,27757.0,4,3,4,434,11
17487,12163246.0,2.0,3839.0,5,2,1,521,8
17488,11547634.0,4.0,22706.0,5,4,3,543,12
17489,9756227.0,10.0,22531.0,3,5,3,353,11
17490,8413696.0,3.0,16894.0,2,3,2,232,7
17491,10059657.0,3.0,8824.0,3,3,1,331,7
17492,,,27620.0,,,4,---,4
17494,5430606.0,1.0,15661.0,1,1,2,112,4
17496,3059059.0,1.0,50074.0,1,1,5,115,7
17497,6671917.0,1.0,21924.0,2,1,3,213,6
17498,,,59433.0,,,5,---,5
17499,7648682.0,3.0,16924.0,2,3,2,232,7
17500,,,12433.0,,,1,---,1
17501,2911814.0,4.0,16273.0,1,4,2,142,7
17502,11550667.0,7.0,16510.0,5,5,2,552,12
17503,5052898.0,1.0,7313.0,1,1,1,111,3
17504,10179525.0,6.0,28727.0,3,5,4,354,12
17505,7313860.0,2.0,62763.0,2,2,5,225,9
17507,179240.0,1.0,16656.0,1,1,2,112,4
17508,8216531.0,1.0,12584.0,2,1,1,211,4
17509,11782414.0,5.0,52331.0,5,4,5,545,14
17510,,,11509.0,,,1,---,1
17512,11141438.0,5.0,30356.0,4,4,4,444,12
17514,7916372.0,3.0,8049.0,2,3,1,231,6
17517,9892524.0,7.0,70528.0,3,5,5,355,13
17518,11192515.0,7.0,28577.0,4,5,4,454,13
17519,11282475.0,3.0,10093.0,4,3,1,431,8
17520,10768398.0,2.0,10150.0,4,2,1,421,7
17521,12121204.0,4.0,12271.0,5,4,1,541,10
17523,9392959.0,2.0,58508.0,3,2,5,325,10
17524,10246562.0,7.0,31687.0,3,5,4,354,12
17525,5668859.0,1.0,28241.0,1,1,4,114,6
17527,,,18119.0,,,3,---,3
17528,9361027.0,4.0,53473.0,3,4,5,345,12
17529,11572702.0,3.0,18768.0,5,3,3,533,11
17530,4785682.0,3.0,18221.0,1,3,3,133,7
17531,,,22829.0,,,3,---,3
17532,6433423.0,5.0,15499.0,2,4,2,242,8
17533,11641716.0,11.0,16166.0,5,5,2,552,12
17535,435937.0,1.0,8810.0,1,1,1,111,3
17536,,,66965.0,,,5,---,5
17537,11352351.0,5.0,24922.0,4,4,4,444,12
17538,12042671.0,4.0,13273.0,5,4,1,541,10
17540,,,18288.0,,,3,---,3
17541,10312874.0,3.0,19740.0,3,3,3,333,9
17542,11494850.0,4.0,10070.0,5,4,1,541,10
17543,10453220.0,5.0,14509.0,4,4,2,442,10
17546,9013634.0,2.0,21703.0,3,2,3,323,8
17547,7658830.0,2.0,12064.0,2,2,1,221,5
17548,,,21450.0,,,3,---,3
17549,10397641.0,3.0,4395.0,4,3,1,431,8
17550,6045982.0,2.0,13134.0,1,2,1,121,4
17551,10343862.0,1.0,21511.0,3,1,3,313,7
17552,,,22067.0,,,3,---,3
17553,,,11724.0,,,1,---,1
17554,12211292.0,5.0,23308.0,5,4,4,544,13
17555,11390336.0,2.0,13472.0,4,2,2,422,8
17556,11756177.0,2.0,10652.0,5,2,1,521,8
17557,10524004.0,7.0,30508.0,4,5,4,454,13
17558,,,21410.0,,,3,---,3
17560,7296914.0,3.0,20865.0,2,3,3,233,8
17561,,,16117.0,,,2,---,2
17562,998981.0,2.0,16056.0,1,2,2,122,5
17563,,,15503.0,,,2,---,2
17564,11655726.0,2.0,41149.0,5,2,5,525,12
17565,11039162.0,7.0,38586.0,4,5,5,455,14
17566,8787649.0,4.0,21426.0,2,4,3,243,9
17567,10699890.0,6.0,13485.0,4,5,2,452,11
17568,8985142.0,7.0,25659.0,3,5,4,354,12
17570,10820238.0,10.0,6299.0,4,5,1,451,10
17571,7447707.0,6.0,44425.0,2,5,5,255,12
17572,4891618.0,2.0,18459.0,1,2,3,123,6
17573,,,22744.0,,,3,---,3
17574,,,29938.0,,,4,---,4
17575,11047084.0,10.0,15600.0,4,5,2,452,11
17577,8401772.0,4.0,18870.0,2,4,3,243,9
17578,7768798.0,9.0,22557.0,2,5,3,253,10
17579,11694282.0,8.0,15422.0,5,5,2,552,12
17580,11518884.0,6.0,21635.0,5,5,3,553,13
17582,11845530.0,6.0,14831.0,5,5,2,552,12
17583,9770630.0,3.0,19298.0,3,3,3,333,9
17584,9342644.0,1.0,26095.0,3,1,4,314,8
17586,2882627.0,1.0,22078.0,1,1,3,113,5
17587,5610644.0,1.0,11157.0,1,1,1,111,3
17588,,,19520.0,,,3,---,3
17589,,,8631.0,,,1,---,1
17590,4568314.0,1.0,37907.0,1,1,5,115,7
17591,10967509.0,7.0,4598.0,4,5,1,451,10
17592,,,15801.0,,,2,---,2
17594,,,11619.0,,,1,---,1
17595,,,16622.0,,,2,---,2
17596,11420991.0,4.0,13687.0,4,4,2,442,10
17597,,,22473.0,,,3,---,3
17598,3394546.0,1.0,12281.0,1,1,1,111,3
17599,,,14655.0,,,2,---,2
17600,11517630.0,3.0,14312.0,5,3,2,532,10
17601,8794781.0,1.0,6760.0,3,1,1,311,5
17602,,,16873.0,,,2,---,2
17603,10042833.0,4.0,10674.0,3,4,1,341,8
17604,4197011.0,2.0,34396.0,1,2,5,125,8
17605,11030441.0,10.0,28490.0,4,5,4,454,13
17606,,,12017.0,,,1,---,1
17607,9309655.0,1.0,12466.0,3,1,1,311,5
17609,9269008.0,6.0,44466.0,3,5,5,355,13
17610,2715586.0,1.0,15002.0,1,1,2,112,4
17611,11301838.0,4.0,23857.0,4,4,4,444,12
17612,3525477.0,3.0,30263.0,1,3,4,134,8
17613,,,67896.0,,,5,---,5
17614,6037355.0,1.0,17536.0,1,1,2,112,4
17615,1011487.0,2.0,32045.0,1,2,4,124,7
17617,11961692.0,1.0,9714.0,5,1,1,511,7
17618,10518889.0,4.0,25418.0,4,4,4,444,12
17619,9351840.0,3.0,59495.0,3,3,5,335,11
17620,,,21630.0,,,3,---,3
17621,4146446.0,1.0,7679.0,1,1,1,111,3
17623,10049101.0,6.0,19593.0,3,5,3,353,11
17624,4306022.0,2.0,14207.0,1,2,2,122,5
17625,,,11999.0,,,1,---,1
17627,9737898.0,2.0,19482.0,3,2,3,323,8
17628,10958595.0,1.0,13078.0,4,1,1,411,6
17629,11886712.0,11.0,14634.0,5,5,2,552,12
17630,11144914.0,6.0,6502.0,4,5,1,451,10
17631,,,13495.0,,,2,---,2
17632,11671628.0,6.0,40177.0,5,5,5,555,15
17633,,,12102.0,,,1,---,1
17634,,,20063.0,,,3,---,3
17635,5690280.0,1.0,10771.0,1,1,1,111,3
17636,7685721.0,2.0,22665.0,2,2,3,223,7
17637,7800401.0,3.0,28344.0,2,3,4,234,9
17640,11033114.0,5.0,26232.0,4,4,4,444,12
17641,4017325.0,1.0,42313.0,1,1,5,115,7
17642,11082832.0,12.0,29091.0,4,5,4,454,13
17643,10424270.0,1.0,28602.0,4,1,4,414,9
17644,9215230.0,4.0,40033.0,3,4,5,345,12
17645,430362.0,1.0,34772.0,1,1,5,115,7
17646,11280714.0,4.0,30496.0,4,4,4,444,12
17647,9931735.0,6.0,23018.0,3,5,3,353,11
17648,,,32493.0,,,5,---,5
17649,8061736.0,1.0,28001.0,2,1,4,214,7
17651,8758398.0,1.0,21896.0,2,1,3,213,6
17653,11713241.0,3.0,24084.0,5,3,4,534,12
17654,8765967.0,3.0,16023.0,2,3,2,232,7
17655,11473737.0,11.0,17772.0,5,5,3,553,13
17656,,,44803.0,,,5,---,5
17657,4265855.0,1.0,25241.0,1,1,4,114,6
17658,3875031.0,1.0,43865.0,1,1,5,115,7
17659,7749900.0,4.0,57476.0,2,4,5,245,11
17660,7487392.0,5.0,18013.0,2,4,3,243,9
17661,,,26996.0,,,4,---,4
17663,,,19132.0,,,3,---,3
17664,11974543.0,9.0,13711.0,5,5,2,552,12
17666,,,15906.0,,,2,---,2
17667,10456398.0,4.0,27264.0,4,4,4,444,12
17668,11466812.0,6.0,19821.0,5,5,3,553,13
17669,9885038.0,4.0,10707.0,3,4,1,341,8
17670,4497614.0,2.0,30306.0,1,2,4,124,7
17671,10403964.0,7.0,24566.0,4,5,4,454,13
17672,10173213.0,6.0,19192.0,3,5,3,353,11
17673,11459927.0,13.0,14227.0,5,5,2,552,12
17674,11742262.0,1.0,12936.0,5,1,1,511,7
17676,,,26233.0,,,4,---,4
17677,6054116.0,4.0,13606.0,1,4,2,142,7
17678,10256425.0,1.0,36054.0,3,1,5,315,9
17679,4283477.0,1.0,39138.0,1,1,5,115,7
17680,8585917.0,1.0,11453.0,2,1,1,211,4
17681,11300214.0,13.0,9272.0,4,5,1,451,10
17682,10694524.0,7.0,11121.0,4,5,1,451,10
17683,,,28289.0,,,4,---,4
17684,11711262.0,9.0,42232.0,5,5,5,555,15
17686,10292612.0,1.0,8984.0,3,1,1,311,5
17688,8156725.0,3.0,11043.0,2,3,1,231,6
17689,9511800.0,3.0,25456.0,3,3,4,334,10
17690,6924585.0,2.0,14486.0,2,2,2,222,6
17691,10949417.0,8.0,15611.0,4,5,2,452,11
17693,11893311.0,6.0,34786.0,5,5,5,555,15
17694,10868662.0,6.0,39555.0,4,5,5,455,14
17695,9088259.0,1.0,19506.0,3,1,3,313,7
17697,10758057.0,3.0,29031.0,4,3,4,434,11
17698,9439966.0,3.0,31553.0,3,3,4,334,10
17699,,,27790.0,,,4,---,4
17700,,,24667.0,,,4,---,4
17701,11555162.0,12.0,20769.0,5,5,3,553,13
17702,11655497.0,6.0,10378.0,5,5,1,551,11
17703,11223801.0,1.0,18623.0,4,1,3,413,8
17704,8129543.0,3.0,20440.0,2,3,3,233,8
17705,7571425.0,2.0,68735.0,2,2,5,225,9
17706,7825352.0,2.0,51296.0,2,2,5,225,9
17707,8217598.0,3.0,11318.0,2,3,1,231,6
17708,12128319.0,4.0,24861.0,5,4,4,544,13
17709,12023281.0,1.0,7063.0,5,1,1,511,7
17711,,,10391.0,,,1,---,1
17712,11025500.0,5.0,19544.0,4,4,3,443,11
17713,2044435.0,3.0,11045.0,1,3,1,131,5
17714,,,19970.0,,,3,---,3
17715,11084063.0,3.0,43553.0,4,3,5,435,12
17716,11777548.0,3.0,33724.0,5,3,5,535,13
17718,7102732.0,2.0,15021.0,2,2,2,222,6
17719,7112769.0,1.0,25356.0,2,1,4,214,7
17720,,,11797.0,,,1,---,1
17722,12030521.0,3.0,19658.0,5,3,3,533,11
17723,10840114.0,2.0,17349.0,4,2,2,422,8
17724,,,29259.0,,,4,---,4
17726,9066233.0,7.0,10714.0,3,5,1,351,9
17727,9376491.0,3.0,15799.0,3,3,2,332,8
17729,12220373.0,22.0,12782.0,5,5,1,551,11
17730,11269356.0,3.0,15648.0,4,3,2,432,9
17731,8242258.0,3.0,16580.0,2,3,2,232,7
17732,12012147.0,6.0,16484.0,5,5,2,552,12
17733,7173425.0,6.0,15992.0,2,5,2,252,9
17734,,,27634.0,,,4,---,4
17735,11074076.0,10.0,20686.0,4,5,3,453,12
17736,,,41380.0,,,5,---,5
17737,,,9194.0,,,1,---,1
17739,12007800.0,2.0,17762.0,5,2,3,523,10
17740,10711740.0,2.0,33136.0,4,2,5,425,11
17741,10641491.0,12.0,10425.0,4,5,1,451,10
17742,11202103.0,6.0,66493.0,4,5,5,455,14
17743,11785405.0,1.0,38272.0,5,1,5,515,11
17744,8629057.0,5.0,16024.0,2,4,2,242,8
17745,10592678.0,5.0,21919.0,4,4,3,443,11
17747,12226657.0,3.0,46178.0,5,3,5,535,13
17749,11033625.0,6.0,13034.0,4,5,1,451,10
17750,7494500.0,3.0,4502.0,2,3,1,231,6
17751,2273360.0,2.0,29889.0,1,2,4,124,7
17752,10901564.0,4.0,46973.0,4,4,5,445,13
17753,8689310.0,1.0,16222.0,2,1,2,212,5
17754,9798691.0,4.0,48728.0,3,4,5,345,12
